Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Kim, Judy E.",CHEM 127  ,FA11,248,125,0.852,0.934,7.93,3.21,2.71
"Galperin, Michael",CHEM 133  ,FA11,68,34,0.5760000000000001,0.735,10.21,2.61,2.67
"Ternansky, Robert J.",CHEM 140A ,FA11,219,114,0.823,0.7609999999999999,11.79,2.85,2.66
"Whitesell, James K.",CHEM 140A ,FA11,127,53,0.731,0.529,8.07,3.02,2.32
"Oconnor, Joseph M.",CHEM 140A ,FA11,397,191,0.858,0.905,9.46,3.17,2.69
"Hoeger, Carl",CHEM 140A ,FA11,374,192,0.875,0.875,8.94,3.06,2.8
"Theodorakis, Emmanouil",CHEM 140B ,FA11,334,158,0.879,0.955,7.54,3.0,2.62
"Hermann, Thomas",CHEM 140C ,FA11,348,135,0.835,0.857,8.0,3.26,2.55
"Weizman, Haim",CHEM 143A ,FA11,453,184,0.895,0.9059999999999999,8.53,3.38,3.04
"Ternansky, Robert J.",CHEM 143C ,FA11,82,43,0.902,0.976,7.79,3.29,3.37
"Bertram, Timothy",CHEM 149A ,FA11,72,36,0.941,0.853,6.79,3.13,3.02
"Guerrero, Carlos Ariel",CHEM 152  ,FA11,30,13,0.5379999999999999,0.769,4.83,3.29,3.0
"Theodorakis, Emmanouil",CHEM 152  ,FA11,30,11,0.6,0.9,3.5,3.4,3.0
"Tor, Yitzhak",CHEM 154  ,FA11,52,29,1.0,1.0,6.5,3.3,3.33
"Bertram, Timothy",CHEM 171,FA11,72,36,0.941,0.853,6.79,3.13,3.02
"Hoeger, Carl",CHEM 4  ,FA11,295,175,0.879,0.843,7.58,2.9,2.87
"Magde, Douglas",CHEM 6A ,FA11,314,174,0.855,0.42200000000000004,6.85,3.24,2.64
"Czworkowski, John",CHEM 6A ,FA11,306,183,0.818,0.685,7.47,3.0,2.59
"Czworkowski, John",CHEM 6A ,FA11,277,155,0.8640000000000001,0.556,7.69,2.99,2.59
"Sailor, Michael Joseph",CHEM 6A ,FA11,327,176,0.9540000000000001,0.937,6.09,3.65,3.26
"Crowell, John E",CHEM 6A ,FA11,377,220,0.825,0.5920000000000001,8.19,2.88,2.57
"Weare, John H.",CHEM 6AH,FA11,124,71,0.529,0.35200000000000004,9.6,3.37,3.58
"Albizati, Kim F.",CHEM 6B ,FA11,291,142,0.915,0.965,7.44,3.16,2.7
"Johnson, Christina A",CHEM 6C ,FA11,239,109,0.927,0.963,7.77,3.11,2.94
"Johnson, Christina A",CHEM 6C ,FA11,127,54,0.981,0.9620000000000001,8.65,3.08,2.94
"Berniolles, Sandrine",CHEM 7L ,FA11,269,126,0.8,0.8390000000000001,7.13,3.59,2.93
"Berniolles, Sandrine",CHEM 7L ,FA11,274,121,0.818,0.9329999999999999,6.85,3.43,2.93
"Feng, Da Fei",CHEM 100A ,SP11,94,36,0.583,0.639,11.3,3.11,3.14
"Magde, Douglas",CHEM 105A ,SP11,61,26,0.731,1.0,9.27,3.23,3.14
"Johnson, Christina A",CHEM 109  ,SP11,43,19,0.684,1.0,6.08,3.39,3.38
"Johnson, Christina A",CHEM 109  ,SP11,42,18,0.833,0.889,7.28,3.33,3.38
"Donoghue, Daniel J.",CHEM 11  ,SP11,139,60,0.95,0.983,3.38,3.56,2.9
"Hoffmann, Alexander",CHEM 114C ,SP11,196,72,0.887,0.915,7.53,3.37,2.66
"Tukey, Robert H",CHEM 118  ,SP11,139,45,0.9109999999999999,0.889,5.41,3.34,2.79
"Cohen, Seth M",CHEM 120A ,SP11,151,73,0.9440000000000001,0.8290000000000001,5.49,3.48,2.51
"Joseph, Simpson",CHEM 13  ,SP11,139,52,0.78,0.9179999999999999,3.86,3.59,3.42
"Lindenberg, Katja",CHEM 132  ,SP11,95,42,0.61,0.6829999999999999,8.64,3.05,2.49
"Yang, Jerry",CHEM 140A ,SP11,290,108,0.925,0.898,8.98,3.09,2.61
"Whitesell, James K.",CHEM 140B ,SP11,373,143,0.755,0.41,7.07,3.2,2.39
"Molinski, Tadeusz",CHEM 140B ,SP11,202,83,0.8170000000000001,0.244,8.33,2.93,2.56
"Hoeger, Carl",CHEM 140C ,SP11,321,148,0.8079999999999999,0.856,8.97,3.04,3.13
"Ternansky, Robert J.",CHEM 140C ,SP11,213,164,0.823,0.865,10.66,3.02,2.92
"Tor, Yitzhak",CHEM 140CH,SP11,52,37,1.0,1.0,7.11,3.66,3.38
"Weizman, Haim",CHEM 143A ,SP11,456,205,0.905,0.9159999999999999,7.73,3.33,2.99
"Ternansky, Robert J.",CHEM 143B ,SP11,99,49,0.735,0.813,8.34,3.21,3.29
"Burkart, Michael D",CHEM 157  ,SP11,64,27,0.741,0.9259999999999999,5.98,3.13,3.13
"Hermann, Thomas",CHEM 157  ,SP11,64,25,0.76,0.88,5.94,3.13,3.13
"Baker, Timothy Stanley",CHEM 164  ,SP11,25,16,0.875,0.938,5.38,3.38,3.08
"Dickson, Andrew Gilmore",CHEM 174  ,SP11,48,16,0.875,0.75,3.43,3.2,2.88
"Tezcan, Faik",CHEM 6A ,SP11,194,134,0.855,0.84,7.5,3.15,2.42
"Crowell, John E",CHEM 6B ,SP11,347,128,0.758,0.57,7.67,3.03,2.55
"Crowell, John E",CHEM 6B ,SP11,300,120,0.759,0.586,8.34,2.95,2.55
"Hoeger, Carl",CHEM 6C ,SP11,227,104,0.9329999999999999,0.8740000000000001,7.55,3.15,2.98
"Brydges, Stacey",CHEM 6C ,SP11,369,153,0.9209999999999999,0.862,6.96,3.38,3.07
"Ghosh, Gourisankar",CHEM 6C ,SP11,144,71,0.8290000000000001,0.371,4.84,3.36,2.55
"Johnson, Christina A",CHEM 6C ,SP11,352,179,0.8759999999999999,0.955,7.64,3.27,2.98
"Kubiak, Clifford Paul",CHEM 6CH,SP11,73,44,0.795,0.909,6.45,3.59,3.34
"Berniolles, Sandrine",CHEM 7L ,SP11,267,116,0.767,0.843,8.88,3.37,2.8
"Berniolles, Sandrine",CHEM 7L ,SP11,269,106,0.8,0.8759999999999999,8.1,3.26,2.8
"Feng, Da Fei",CHEM 100A ,WI11,76,39,0.513,0.59,13.47,3.0,3.16
"Pomeroy, Robert S.",CHEM 100B ,WI11,21,13,0.6920000000000001,0.846,6.19,3.23,3.14
"Pomeroy, Robert S.",CHEM 100BL,WI11,20,13,0.75,0.833,8.5,3.36,3.49
"Tauber, Michael",CHEM 105A ,WI11,36,26,0.885,0.885,9.5,3.16,2.68
"Pickham, Kathleen M",CHEM 108  ,WI11,32,9,0.889,1.0,11.17,3.33,3.15
"Pickham, Kathleen M",CHEM 108  ,WI11,34,17,0.765,1.0,9.32,3.56,3.15
"Toor, Navtej",CHEM 114A ,WI11,86,48,0.8959999999999999,0.833,7.29,3.49,2.98
"Wang, Wei",CHEM 114B ,WI11,185,91,0.7909999999999999,0.578,8.66,3.39,2.79
"Nakagawa, Terunaga",CHEM 12  ,WI11,158,63,0.5710000000000001,0.524,4.47,3.1,3.29
"Hendrickson, David N",CHEM 120B ,WI11,76,39,0.895,0.821,3.78,3.66,3.34
"Crowell, John E",CHEM 126  ,WI11,164,68,0.5589999999999999,0.6759999999999999,8.21,3.08,2.61
"Paesani, Francesco",CHEM 131  ,WI11,127,64,0.73,0.81,7.92,3.08,2.56
"Gianneschi, Nathan",CHEM 140A ,WI11,154,60,0.883,0.95,8.37,3.15,2.48
"Albizati, Kim F.",CHEM 140A ,WI11,313,143,0.894,0.9790000000000001,8.06,3.17,2.52
"Albizati, Kim F.",CHEM 140A ,WI11,320,131,0.892,1.0,7.82,3.14,2.52
"Burkart, Michael D",CHEM 140B ,WI11,379,241,0.828,0.97,9.16,3.16,2.75
"Theodorakis, Emmanouil",CHEM 140B ,WI11,340,165,0.847,0.907,8.52,3.06,2.8
"Whitesell, James K.",CHEM 140B ,WI11,173,73,0.889,0.634,7.92,3.44,2.61
"Weizman, Haim",CHEM 140BH,WI11,48,38,1.0,1.0,7.03,3.63,3.75
"Jennings, Patricia A.",CHEM 140C ,WI11,331,130,0.838,0.45399999999999996,6.39,3.31,2.98
"Ternansky, Robert J.",CHEM 143A ,WI11,428,214,0.805,0.833,8.4,3.16,3.1
"Weizman, Haim",CHEM 143AH,WI11,52,35,0.914,0.943,9.01,3.53,3.35
"Ternansky, Robert J.",CHEM 143B ,WI11,75,44,0.833,0.833,9.38,3.12,3.2
"Pomeroy, Robert S.",CHEM 149B ,WI11,25,12,1.0,1.0,4.83,3.83,3.47
"Moore, Amy Lea",CHEM 15  ,WI11,59,31,0.7929999999999999,0.897,3.3,3.58,2.97
"Nicolaou, Kyriacos C",CHEM 151  ,WI11,86,51,0.863,0.922,4.98,3.42,3.43
"Yang, Jerry",CHEM 156  ,WI11,21,12,0.917,1.0,4.5,3.55,3.06
"Pomeroy, Robert S.",CHEM 172,WI11,25,12,1.0,1.0,4.83,3.83,3.47
"Sinha, Amitabha",CHEM 6A ,WI11,279,132,0.853,0.659,7.21,2.92,2.34
"Hoeger, Carl",CHEM 6A ,WI11,307,154,0.96,0.98,8.33,2.97,2.78
"Trogler, William C",CHEM 6A ,WI11,239,129,0.884,0.86,6.83,3.16,2.9
"Muller, Ulrich K.",CHEM 6B ,WI11,307,183,0.917,0.789,6.06,3.24,2.79
"Brydges, Stacey",CHEM 6B ,WI11,205,107,0.868,0.907,7.34,3.3,2.8
"Johnson, Christina A",CHEM 6B ,WI11,349,193,0.917,0.938,8.42,3.2,2.9
"Kim, Judy E.",CHEM 6B ,WI11,154,137,0.898,0.818,6.25,3.16,2.74
"Kummel, Andrew C",CHEM 6B ,WI11,365,296,0.81,0.82,8.1,3.04,2.64
"Hoeger, Carl",CHEM 6BH,WI11,99,64,0.703,0.875,7.29,3.31,3.03
"Ghosh, Partho",CHEM 6C ,WI11,239,130,0.862,0.813,6.33,3.15,2.47
"Berniolles, Sandrine",CHEM 7L ,WI11,255,107,0.67,0.858,8.61,3.4,2.85
"Berniolles, Sandrine",CHEM 7L ,WI11,263,106,0.79,0.887,8.25,3.38,2.85
"Feng, Da Fei",CHEM 100A ,FA10,73,39,0.526,0.605,12.04,3.14,3.07
"Kim, Judy E.",CHEM 105A ,FA10,27,11,1.0,0.818,7.5,3.6,3.02
"Pickham, Kathleen M",CHEM 108,FA10,28,15,0.867,1.0,6.77,3.57,3.33
"Brydges, Stacey",CHEM 11,FA10,144,75,0.851,0.973,5.31,3.33,3.23
"Brydges, Stacey",CHEM 11,FA10,141,74,0.833,0.958,5.28,3.32,3.23
"Viadiu, Hector",CHEM 114A ,FA10,210,135,0.888,0.903,7.65,3.39,2.74
"Komives, Elizabeth A",CHEM 116,FA10,27,15,0.9329999999999999,0.9329999999999999,5.3,3.6,3.51
"Figueroa, Joshua",CHEM 120A ,FA10,148,77,0.805,0.7659999999999999,6.81,3.33,3.02
"Tauber, Michael",CHEM 127,FA10,165,96,0.75,0.917,8.2,3.13,2.57
"Galperin, Michael",CHEM 133,FA10,54,27,0.519,0.667,9.98,2.96,2.48
"Ternansky, Robert J.",CHEM 140A ,FA10,256,173,0.919,0.884,11.6,3.09,2.68
"Whitesell, James K.",CHEM 140A ,FA10,172,78,0.9620000000000001,0.731,7.75,3.35,2.39
"Perrin, Charles L.",CHEM 140A ,FA10,369,174,0.855,0.9059999999999999,8.99,3.02,2.65
"Oconnor, Joseph M.",CHEM 140A ,FA10,378,203,0.851,0.95,9.06,3.18,2.68
"Hoeger, Carl",CHEM 140B ,FA10,273,115,0.746,0.8959999999999999,9.86,3.03,2.62
"Hermann, Thomas",CHEM 140C ,FA10,350,165,0.861,0.873,7.46,3.1,2.48
"Weizman, Haim",CHEM 143A ,FA10,457,196,0.851,0.871,8.04,3.31,3.04
"Ternansky, Robert J.",CHEM 143C ,FA10,73,52,0.9420000000000001,0.981,6.74,3.42,3.15
"Bertram, Timothy",CHEM 149A ,FA10,56,35,0.8859999999999999,0.914,5.59,3.41,3.14
"Theodorakis, Emmanouil",CHEM 152,FA10,32,16,0.938,1.0,3.25,3.69,3.56
"Tor, Yitzhak",CHEM 154,FA10,50,25,0.96,0.96,5.78,3.44,3.21
"Bertram, Timothy",CHEM 171,FA10,56,35,0.8859999999999999,0.914,5.59,3.41,3.14
"Hoeger, Carl",CHEM 4,FA10,307,188,0.9570000000000001,0.9570000000000001,9.31,3.19,3.01
"Magde, Douglas",CHEM 6A ,FA10,328,207,0.8959999999999999,0.564,7.43,3.15,2.8
"Czworkowski, John",CHEM 6A ,FA10,340,203,0.9209999999999999,0.772,6.74,3.25,2.83
"Czworkowski, John",CHEM 6A ,FA10,342,166,0.89,0.755,6.56,3.21,2.83
"Sailor, Michael Joseph",CHEM 6A ,FA10,318,177,0.9540000000000001,0.914,6.14,3.39,2.89
"Johnson, Christina A",CHEM 6A ,FA10,330,188,0.925,0.9620000000000001,8.63,3.19,3.24
"Weare, John H.",CHEM 6AH,FA10,158,101,0.436,0.31,8.08,3.4,3.46
"Crowell, John E",CHEM 6B ,FA10,273,124,0.862,0.748,7.36,3.13,2.46
"Rheingold, Arnold L",CHEM 6C ,FA10,191,84,0.7859999999999999,0.446,6.52,2.81,2.48
"Pomeroy, Robert S.",CHEM 6C ,FA10,143,61,0.8690000000000001,0.721,7.17,3.08,2.68
"Berniolles, Sandrine",CHEM 7L ,FA10,247,114,0.732,0.8390000000000001,8.39,3.36,2.91
"Berniolles, Sandrine",CHEM 7L ,FA10,252,120,0.7170000000000001,0.7559999999999999,8.62,3.34,2.91
"Feng, Da Fei",CHEM 100A ,SP10,88,50,0.735,0.8,10.66,3.37,3.2
"Magde, Douglas",CHEM 105A ,SP10,65,30,0.833,0.867,9.83,3.5,3.21
"Stuart, Christina",CHEM 105A ,SP10,65,21,0.882,1.0,8.39,3.5,3.13
"Crowley, Thomas E.",CHEM 109,SP10,28,17,0.8240000000000001,1.0,9.68,3.71,3.53
"Ghosh, Gourisankar",CHEM 109,SP10,28,11,0.909,0.818,7.05,3.82,3.38
"Donoghue, Daniel J.",CHEM 11,SP10,158,63,0.857,0.9520000000000001,3.98,3.68,3.18
"Crowley, Thomas E.",CHEM 112B ,SP10,28,17,0.8240000000000001,1.0,9.68,3.71,3.53
"Ghosh, Gourisankar",CHEM 112B ,SP10,28,11,0.909,0.818,7.05,3.82,3.38
"Hoffmann, Alexander",CHEM 114C ,SP10,201,81,0.875,0.9,6.68,3.26,2.71
"Tukey, Robert H",CHEM 118,SP10,110,58,0.982,0.93,6.16,3.49,2.71
"Figueroa, Joshua",CHEM 120A ,SP10,102,55,0.745,0.782,6.57,3.12,2.6
"Rheingold, Arnold L",CHEM 120A ,SP10,102,50,0.723,0.638,5.97,3.14,2.6
"Cohen, Seth M",CHEM 124,SP10,33,19,0.737,0.9470000000000001,5.72,3.25,2.58
"Cohen, Seth M",CHEM 125,SP10,33,19,0.737,0.9470000000000001,5.72,3.25,2.58
"Joseph, Simpson",CHEM 13,SP10,145,63,0.8170000000000001,0.883,4.6,3.3,3.11
"Galperin, Michael",CHEM 133,SP10,60,31,0.387,0.419,8.11,2.79,3.41
"Yang, Jerry",CHEM 140A ,SP10,299,120,0.8240000000000001,0.8390000000000001,7.83,2.99,2.41
"Hoeger, Carl",CHEM 140B ,SP10,350,140,0.73,0.826,8.69,2.87,2.53
"Hoeger, Carl",CHEM 140B ,SP10,361,165,0.701,0.7959999999999999,9.0,2.84,2.53
"Albizati, Kim F.",CHEM 140C ,SP10,367,166,0.857,0.9940000000000001,7.46,3.15,2.63
"Ternansky, Robert J.",CHEM 140C ,SP10,249,135,0.835,0.8740000000000001,10.56,3.17,2.73
"Tor, Yitzhak",CHEM 140CH,SP10,55,40,1.0,1.0,6.2,3.73,3.48
"Weizman, Haim",CHEM 143A ,SP10,395,162,0.845,0.835,8.29,3.24,3.01
"Ternansky, Robert J.",CHEM 143B ,SP10,84,46,0.7390000000000001,0.7829999999999999,7.15,2.87,3.38
"Burkart, Michael D",CHEM 157,SP10,60,29,0.893,0.9309999999999999,5.93,3.3,3.24
"Dickson, Andrew Gilmore",CHEM 174,SP10,51,24,0.75,0.792,4.08,3.39,3.06
"Tezcan, Faik",CHEM 6A ,SP10,157,75,0.8240000000000001,0.797,6.14,3.06,1.96
"Crowell, John E",CHEM 6B ,SP10,295,113,0.7090000000000001,0.532,7.34,2.69,2.29
"Johnson, Christina A",CHEM 6B ,SP10,333,153,0.858,0.98,8.55,2.99,2.55
"Berniolles, Sandrine",CHEM 6BL,SP10,247,125,0.696,0.7979999999999999,8.97,3.35,2.97
"Berniolles, Sandrine",CHEM 6BL,SP10,267,131,0.7340000000000001,0.773,8.84,3.29,2.97
"Kubiak, Clifford Paul",CHEM 6C ,SP10,351,185,0.8959999999999999,0.758,6.71,3.25,2.85
"Brydges, Stacey",CHEM 6C ,SP10,102,36,0.914,0.8290000000000001,5.99,3.33,2.99
"Brydges, Stacey",CHEM 6C ,SP10,226,100,0.909,0.816,6.62,3.25,2.99
"Johnson, Christina A",CHEM 6C ,SP10,349,177,0.87,0.9890000000000001,7.96,3.29,2.95
"Cohen, Seth M",CHEM 6CH,SP10,87,72,0.889,0.986,6.28,3.34,2.77
"Feng, Da Fei",CHEM 100A ,WI10,55,26,0.615,0.72,12.96,3.5,2.95
"Kim, Judy E.",CHEM 105A ,WI10,31,14,0.857,0.857,9.36,3.38,2.89
"Crowley, Thomas E.",CHEM 108,WI10,33,15,0.7140000000000001,0.929,8.64,3.38,3.31
"Crowley, Thomas E.",CHEM 108,WI10,20,10,1.0,1.0,6.3,3.5,3.31
"Crowley, Thomas E.",CHEM 112A ,WI10,33,15,0.7140000000000001,0.929,8.64,3.38,3.31
"Crowley, Thomas E.",CHEM 112A ,WI10,20,10,1.0,1.0,6.3,3.5,3.31
"Opella, Stanley J",CHEM 114A ,WI10,85,29,1.0,0.897,4.16,3.69,2.85
"Dorrestein, Pieter",CHEM 114B ,WI10,198,67,0.731,0.818,7.01,3.38,2.69
"Wang, Wei",CHEM 114B ,WI10,198,67,0.701,0.493,7.23,3.35,2.69
"Nakagawa, Terunaga",CHEM 12,WI10,174,76,0.41100000000000003,0.324,4.45,2.76,3.28
"Hendrickson, David N",CHEM 120B ,WI10,67,31,0.833,0.8,3.92,3.58,3.32
"Tauber, Michael",CHEM 127,WI10,169,73,0.528,0.6579999999999999,8.94,3.2,2.59
"Lindenberg, Katja",CHEM 132,WI10,79,35,0.8290000000000001,0.914,8.04,3.32,2.5
"Gianneschi, Nathan",CHEM 140A ,WI10,359,141,0.8440000000000001,0.887,8.1,3.13,2.47
"Oconnor, Joseph M.",CHEM 140A ,WI10,385,129,0.8220000000000001,0.922,8.62,3.12,2.6
"Whitesell, James K.",CHEM 140A ,WI10,142,34,0.8240000000000001,0.5589999999999999,6.97,3.03,2.37
"Burkart, Michael D",CHEM 140B ,WI10,391,193,0.8390000000000001,0.963,7.85,3.21,2.88
"Theodorakis, Emmanouil",CHEM 140B ,WI10,365,125,0.7020000000000001,0.823,8.29,3.02,2.6
"Hoeger, Carl",CHEM 140B ,WI10,277,97,0.866,0.9059999999999999,9.32,3.16,2.62
"Weizman, Haim",CHEM 140BH,WI10,49,35,0.941,0.971,6.44,3.69,3.81
"Albizati, Kim F.",CHEM 140C ,WI10,360,122,0.828,0.975,7.57,3.05,2.54
"Ternansky, Robert J.",CHEM 143A ,WI10,373,165,0.764,0.9209999999999999,6.34,3.19,3.11
"Weizman, Haim",CHEM 143AH,WI10,42,24,0.917,0.958,7.92,3.42,3.22
"Ternansky, Robert J.",CHEM 143B ,WI10,68,30,0.833,0.833,9.37,3.33,3.27
"Pomeroy, Robert S.",CHEM 149B ,WI10,28,21,0.9520000000000001,1.0,5.45,3.2,3.09
"Wilson, Beth",CHEM 15,WI10,66,23,0.7829999999999999,0.609,2.41,3.29,3.26
"Nicolaou, Kyriacos C",CHEM 151,WI10,106,50,0.898,0.92,4.82,3.57,3.13
"Pomeroy, Robert S.",CHEM 172,WI10,28,21,0.9520000000000001,1.0,5.45,3.2,3.09
"Sinha, Amitabha",CHEM 6A ,WI10,116,48,0.804,0.667,7.57,2.86,2.36
"Hoeger, Carl",CHEM 6A ,WI10,307,149,0.9059999999999999,0.94,8.26,2.97,2.69
"Weinberger, Leor",CHEM 6A ,WI10,302,228,0.907,0.7909999999999999,5.61,3.15,2.9
"Muller, Ulrich K.",CHEM 6B ,WI10,196,105,0.914,0.657,5.06,3.33,2.64
"Brydges, Stacey",CHEM 6B ,WI10,92,44,0.932,0.932,7.23,3.19,2.8
"Johnson, Christina A",CHEM 6B ,WI10,346,179,0.909,0.938,8.41,3.23,2.89
"Johnson, Christina A",CHEM 6B ,WI10,350,171,0.922,0.9109999999999999,8.82,3.25,2.89
"Kummel, Andrew C",CHEM 6B ,WI10,339,189,0.87,0.8220000000000001,7.58,3.05,2.67
"Weare, John H.",CHEM 6BH,WI10,118,68,0.618,0.426,7.56,3.24,3.45
"Berniolles, Sandrine",CHEM 6BL,WI10,239,93,0.725,0.78,8.57,3.24,2.88
"Berniolles, Sandrine",CHEM 6BL,WI10,242,91,0.705,0.787,8.34,3.25,2.88
"Ghosh, Partho",CHEM 6C ,WI10,264,109,0.875,0.843,5.38,3.15,2.81
"Feng, Da Fei",CHEM 100A ,FA09,75,66,0.682,0.8029999999999999,8.05,3.57,3.11
"Tauber, Michael",CHEM 105A ,FA09,20,19,0.5,0.833,10.08,2.94,2.88
"Crowley, Thomas E.",CHEM 108,FA09,33,15,0.9229999999999999,1.0,8.1,3.38,3.3
"Jennings, Patricia A.",CHEM 108,FA09,33,15,0.9329999999999999,0.867,8.63,3.38,3.3
"Crowley, Thomas E.",CHEM 108,FA09,30,20,0.9470000000000001,0.9470000000000001,6.4,3.32,3.3
"Jennings, Patricia A.",CHEM 108,FA09,30,12,0.917,0.917,6.0,3.33,3.3
"Brydges, Stacey",CHEM 11,FA09,213,141,0.846,0.956,3.98,3.33,3.23
"Brydges, Stacey",CHEM 11,FA09,210,159,0.7759999999999999,0.858,3.57,3.54,3.23
"Crowley, Thomas E.",CHEM 112A ,FA09,33,15,0.9229999999999999,1.0,8.1,3.38,3.3
"Jennings, Patricia A.",CHEM 112A ,FA09,33,15,0.9329999999999999,0.867,8.63,3.38,3.3
"Crowley, Thomas E.",CHEM 112A ,FA09,30,20,0.9470000000000001,0.9470000000000001,6.4,3.33,3.3
"Jennings, Patricia A.",CHEM 112A ,FA09,30,12,0.917,0.917,6.0,3.33,3.3
"Viadiu, Hector",CHEM 114A ,FA09,190,154,0.895,0.848,5.75,3.4,2.99
"Hendrickson, David N",CHEM 120A ,FA09,193,79,0.948,0.961,4.12,3.76,3.32
"Crowell, John E",CHEM 126,FA09,161,32,0.69,0.7929999999999999,8.44,3.34,2.54
"Lindenberg, Katja",CHEM 131,FA09,100,69,0.691,0.809,9.08,3.12,2.37
"Ternansky, Robert J.",CHEM 140A ,FA09,215,191,0.8320000000000001,0.953,9.49,3.2,2.72
"Whitesell, James K.",CHEM 140A ,FA09,176,70,0.812,0.609,6.41,3.42,2.19
"Perrin, Charles L.",CHEM 140A ,FA09,336,255,0.9179999999999999,0.96,7.2,3.23,2.68
"Albizati, Kim F.",CHEM 140A ,FA09,296,238,0.9109999999999999,0.992,7.05,3.23,2.72
"Kobayashi, Yoshihisa",CHEM 140B ,FA09,344,86,0.6940000000000001,0.39299999999999996,6.83,3.04,2.5
"Hermann, Thomas",CHEM 140C ,FA09,279,195,0.867,0.897,6.59,3.36,2.73
"Weizman, Haim",CHEM 143A ,FA09,468,177,0.8140000000000001,0.93,7.67,3.37,3.02
"Ternansky, Robert J.",CHEM 143C ,FA09,71,64,0.905,0.968,5.71,3.3,3.21
"Pomeroy, Robert S.",CHEM 149A ,FA09,75,58,0.965,0.948,4.84,3.39,3.2
"Oconnor, Joseph M.",CHEM 152,FA09,22,26,0.731,0.9620000000000001,3.42,3.58,3.27
"Tor, Yitzhak",CHEM 154,FA09,48,56,1.0,0.982,4.64,3.53,3.62
"Pomeroy, Robert S.",CHEM 171,FA09,75,58,0.965,0.948,4.84,3.39,3.2
"Hoeger, Carl",CHEM 4,FA09,297,123,0.951,0.9590000000000001,5.7,3.07,2.85
"Czworkowski, John",CHEM 6A ,FA09,252,201,0.8270000000000001,0.64,5.94,3.07,2.68
"Czworkowski, John",CHEM 6A ,FA09,279,228,0.863,0.619,6.68,3.09,2.68
"Johnson, Christina A",CHEM 6A ,FA09,340,289,0.958,0.993,7.56,3.27,2.88
"Stuart, Christina",CHEM 6A ,FA09,333,248,0.938,0.9209999999999999,7.68,3.09,2.66
"Stuart, Christina",CHEM 6A ,FA09,328,222,0.9,0.9229999999999999,7.4,3.1,2.66
"Hoeger, Carl",CHEM 6AH,FA09,151,98,0.7959999999999999,0.99,7.52,3.03,2.8
"Kim, Judy E.",CHEM 6B ,FA09,269,167,0.836,0.7929999999999999,6.2,3.05,2.6
"Berniolles, Sandrine",CHEM 6BL,FA09,253,100,0.598,0.8370000000000001,9.62,3.27,2.87
"Berniolles, Sandrine",CHEM 6BL,FA09,253,46,0.581,0.773,8.2,3.39,2.87
"Johnson, Christina A",CHEM 6C ,FA09,293,220,0.8540000000000001,0.981,6.19,3.0,2.77
"Trogler, William C",CHEM 6C ,FA09,173,60,0.845,0.6779999999999999,5.17,3.27,2.62
"Feng, Da Fei",CHEM 100A ,SP09,58,58,0.691,0.75,8.84,3.3,2.93
"Pomeroy, Robert S.",CHEM 100B ,SP09,26,19,0.667,0.8420000000000001,8.08,3.21,2.75
"Pomeroy, Robert S.",CHEM 100BL,SP09,24,23,0.818,0.87,8.5,3.22,3.54
"Stuart, Christina",CHEM 105A ,SP09,52,23,0.727,0.909,8.15,3.23,3.15
"Crowley, Thomas E.",CHEM 109,SP09,34,21,0.9,0.8,7.1,3.3,3.32
"Ghosh, Gourisankar",CHEM 109,SP09,34,20,0.75,0.3,8.0,3.33,3.32
"Crowley, Thomas E.",CHEM 109,SP09,31,22,0.909,0.682,5.32,3.35,3.32
"Ghosh, Gourisankar",CHEM 109,SP09,31,17,0.941,0.8240000000000001,5.21,3.35,3.32
"Crowley, Thomas E.",CHEM 112B ,SP09,34,21,0.9,0.8,7.1,3.3,3.39
"Ghosh, Gourisankar",CHEM 112B ,SP09,34,20,0.75,0.3,8.0,3.3,3.32
"Crowley, Thomas E.",CHEM 112B ,SP09,31,22,0.909,0.682,5.32,3.35,3.39
"Ghosh, Gourisankar",CHEM 112B ,SP09,31,17,0.941,0.8240000000000001,5.21,3.35,3.32
"Hoffmann, Alexander",CHEM 114C ,SP09,201,88,0.927,0.988,5.69,3.39,2.62
"Printz, Morton P.",CHEM 118,SP09,142,67,0.985,0.985,4.98,3.6,3.53
"Tezcan, Faik",CHEM 124,SP09,27,28,0.857,0.857,5.86,3.15,2.44
"Tezcan, Faik",CHEM 125,SP09,27,28,0.857,0.857,5.86,3.15,2.44
"Crowley, Thomas E.",CHEM 13,SP09,138,100,0.298,0.272,2.5,3.14,3.3
"Sinha, Amitabha",CHEM 133,SP09,74,38,0.514,0.833,8.39,2.91,2.57
"Oconnor, Joseph M.",CHEM 140A ,SP09,337,26,0.96,0.9229999999999999,6.81,3.48,2.41
"Glazer, Edith C",CHEM 140B ,SP09,194,125,0.648,0.639,9.47,2.78,2.52
"Molinski, Tadeusz",CHEM 140B ,SP09,318,152,0.693,0.467,7.43,3.08,2.32
"Albizati, Kim F.",CHEM 140C ,SP09,353,235,0.8540000000000001,0.991,6.26,3.35,2.77
"Ternansky, Robert J.",CHEM 140C ,SP09,103,96,0.7829999999999999,0.946,9.06,3.12,2.7
"Tor, Yitzhak",CHEM 140CH,SP09,52,37,1.0,1.0,6.01,3.79,3.66
